Terrain_Type,Timestamp,Weather_Condition,Irradiance_W_m2,Panel_Bus_Voltage,Shunt_Current,Temperature_Ambient,Temperature_Panel,Humidity_Relative,Atm_Pressure,Altitude_Approx,Panel_Tilt_Angle_Z,Dust_Density_g_m2,RGB_Red,RGB_Green,RGB_Blue,Motion_Detected,Current_Predicted,Voltage_Predicted,Power_Predicted,Efficiency_Predicted,Efficiency_Drop_Percent,Ideal_Max_Power,Heat_Dissipation_C,Root_Cause_Class,Recommended_Action
Plain,2025-07-02 12:00:00,,768.3650427909934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.000718914206599,19.212415423740673,96.07588919709458,8.328732353992672,58.500241299105696,230.509512837298,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Plain,2025-07-02 13:00:00,,687.9924916622871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.331543571404749,27.48451991257305,174.0194353655977,16.846208390215327,16.093864343102315,206.39774749868613,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Desert,2025-07-02 14:00:00,,1011.9574621475347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35969813875416,0.5249638292008434,0.2959729837687515,0.32423452012993786,Stable,4.856511099932833,14.473317044706793,70.2898248804656,4.627569294494038,76.92292520417774,303.58723864426037,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-02 15:00:00,,882.7751362370668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69333509785765,0.42982510335278845,0.314870034569555,0.20883152386932302,Sand_Drift,3.4161788322813664,11.974503995746414,40.90704707733754,3.086945243997778,84.61172325130431,264.83254087112005,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-07-02 16:00:00,,672.3635978537445,0.0,0.0,0.5787578866227587,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.317884249389747,29.804802347044657,188.303291304568,18.65228566293864,7.106631877226855,201.70907935612334,-0.5787578866227587,Normal_Operation,No action required. System healthy.
Desert,2025-07-02 17:00:00,,1164.2512642790966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.450667097699537,0.4911021001964472,0.24078895530530942,0.24202389759669388,Stable,5.11624407285963,13.060244486244546,66.81939844284632,3.823983170419429,80.92375245457333,349.27537928372897,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-07-02 18:00:00,,831.4596576589788,0.0,0.0,-8.953801377926641,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,4.624493769619262,16.324459332595428,75.49236047599057,6.04814904252825,69.85585596645807,249.43789729769364,8.953801377926641,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Plain,2025-07-02 19:00:00,,579.6111116129646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.426714562310663,27.13405546864653,147.2487739462494,16.917044383215078,15.801711339283065,173.88333348388937,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-07-02 20:00:00,,573.3537206570046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.616337407071647,28.247529336892335,158.64765567214218,18.425321838227784,8.299394750068235,172.00611619710136,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-02 21:00:00,,529.8773494096105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.128679640530053,29.194606981745135,149.72978644055283,18.81462321736637,6.397357688389094,158.96320482288314,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-02 22:00:00,,591.7986268434202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.821782076843689,29.768382234361294,173.30503414863668,19.501005493152558,2.9318729596456317,177.53958805302605,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-02 23:00:00,,1083.541032518644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.684517012750849,0.5229216351713389,0.27506542875951523,0.22706998569050701,Sand_Drift,5.792261654199529,16.116718690453844,93.35225166223665,5.740121056902221,71.36981218951348,325.06230975559316,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-07-03 00:00:00,,641.1663277857477,0.0,0.0,0.0,0.0,92.86724552861193,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.07505672791618,27.35298641670506,166.17094415940397,17.260039667190394,14.056875338578134,192.3498983357243,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 01:00:00,,851.1331677488629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.712603224571559,28.671471648054087,221.131684685994,17.307014766579567,13.734989647174768,255.33995032465884,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-07-03 02:00:00,,792.3415855425178,0.0,0.0,8.652031670783156,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.856953913167096,28.620226710277265,224.8678022470424,18.90420027119091,5.795781286851376,237.70247566275532,-8.652031670783156,Normal_Operation,No action required. System healthy.
Himalayan,2025-07-03 03:00:00,,844.3668729606965,0.0,0.0,-4.424995474038054,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.649519349205293,29.597116200339883,226.40371305517738,17.86151692511639,10.973356156587622,253.31006188820893,4.424995474038054,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 04:00:00,,655.6223457415463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.384005883958915,27.116750643497426,173.11349566193425,17.58508750351767,12.430379786709588,196.68670372246388,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 05:00:00,,430.04538612375376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.0104839863626625,27.161444126949405,108.93053671761477,16.8605353254601,16.216054744545417,129.0136158371261,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-07-03 06:00:00,,1053.6338586119566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,10.023115275134357,28.024563692524723,280.89343242552025,17.7617561400903,11.415278680961594,316.090157583587,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 07:00:00,,763.9930382290327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.2173837498961095,27.084969175649658,195.48261639477087,17.04310341303478,15.080629903394104,229.1979114687098,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-07-03 08:00:00,,418.6113198973661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.87453356853623,29.442140237880523,114.07456068121935,18.138254226995645,9.881892638615197,125.58339596920983,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-03 09:00:00,,828.4491422517965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.082158109152715,0.45406880160091,0.31635053649878064,0.2302084811665036,Stable,1.5002942756068178,5.618455276213218,8.429336288655612,0.677777153121808,96.6219788882801,248.53474267553895,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-07-03 10:00:00,,611.6302145518353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.4329158680349994,17.49497382216205,60.05877324495702,6.539177871300711,67.4458898409527,183.48906436555058,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Desert,2025-07-03 11:00:00,,1021.6292574049837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.695299768427137,0.3909260795632442,0.2737582260449615,0.38858948047458197,Stable,5.669682693216201,17.360471062400073,98.42836232857036,6.418778229858993,67.98960820034452,306.4887772214951,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-07-03 12:00:00,,721.624823717829,0.0,0.0,13.480312332248968,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.9823183468885,29.238542578387385,204.15281228135484,18.843067745652903,6.131220450126296,216.48744711534871,-13.480312332248968,Normal_Operation,No action required. System healthy.
Coastal,2025-07-03 13:00:00,,933.8058029098268,0.0,0.0,0.0,0.0,83.52934575345263,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,9.193703052144983,27.710283423203812,254.7601172837114,18.17496862867593,9.383744835370722,280.141740872948,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-07-03 14:00:00,,641.2264279876722,0.0,0.0,2.1600938774277854,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.00194051166327,29.817020217454683,178.95998158022402,18.586686066635906,7.451052992898077,192.36792839630166,-2.1600938774277854,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 15:00:00,,722.1772765656835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.192679083603685,29.26683711406845,210.50696715359618,19.41469931598878,3.283304070542148,216.65318296970506,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-03 16:00:00,,1008.5373428865084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.627311511611193,0.3253264743257132,0.26329204138145273,0.16325121515270624,Stable,3.1104616401091314,9.208182423513291,28.64169820346523,1.8920322638661426,90.56476982794375,302.5612028659525,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-03 17:00:00,,861.0357517068486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49289425164828,0.4480792095349031,0.33910665071019713,0.28220342714974783,Stable,1.4877382404080766,5.5129786385477315,8.201869139120316,0.6345476863966989,96.8370497892348,258.31072551205455,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-07-03 18:00:00,,1040.9184186594755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,10.202453473339563,28.309487747030893,288.82623159315915,18.48632663569817,7.804406028216038,312.27552559784266,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-03 19:00:00,,478.3775083482261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.242516480344958,19.699455100022966,63.87580781564,8.889341338044547,55.79934247645198,143.51325250446783,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Coastal,2025-07-03 20:00:00,,430.20208498608775,0.0,0.0,0.0,0.0,82.57985181447414,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,4.207521988090709,27.489185204670804,115.66135118335019,17.895836530217746,11.071201801146346,129.06062549582632,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-07-03 21:00:00,,915.917761876279,0.0,0.0,0.0,0.0,77.26655303370659,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,8.87727088666133,28.69419210249943,254.72611616778565,18.527197876192933,7.632739485721718,274.77532856288366,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-03 22:00:00,,849.2615033629385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.773399193708663,0.4625072223866277,0.23589430944334677,0.3713686692189842,Stable,3.1854858558561054,11.27857861325818,35.9277526466951,2.818101098703721,85.9535654763006,254.77845100888152,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-03 23:00:00,,1082.1762017666706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.528169771589642,0.42096124331571905,0.24560388107031716,0.3039542885673593,Stable,2.083532979096989,6.253899203618844,13.030205238688259,0.8022219793557815,95.9987438103625,324.6528605300012,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-04 00:00:00,,897.795937046166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.497029568665688,0.4567842726728459,0.30886896702921396,0.2523471082724879,Stable,5.73549301951319,19.235131763724564,110.32296396025868,8.186054971708106,59.19084805157957,269.3387811138498,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-07-04 01:00:00,,895.2081438711893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.425929292655098,28.42899483939798,239.54070037802407,17.825459358115086,11.13721274790571,268.5624431613568,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 02:00:00,,979.8972853944686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.916315013247424,28.724475670911083,256.11647367220485,17.412868933491502,13.17178669517265,293.96918561834053,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 03:00:00,,574.269138985086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.3187466836172534,28.271010509199247,150.366343388312,17.43572550885112,13.223857471407307,172.2807416955258,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 04:00:00,,644.4972762279533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.385613158115578,27.470098998836857,175.4134256217102,18.125979456187302,9.743162779078496,193.34918286838598,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-07-04 05:00:00,,692.6097862955824,0.0,0.0,1.1581438110550408,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.869671256577579,27.18767644049087,186.77039937637156,17.960165681702133,10.543264189004631,207.7829358886747,-1.1581438110550408,Normal_Operation,No action required. System healthy.
Desert,2025-07-04 06:00:00,,939.0257835504681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875775405128163,0.4715172419085529,0.34230796313701417,0.19136158399374534,Sand_Drift,3.911454337646635,12.171662725148197,47.60890296265278,3.377623033412105,83.15967444198762,281.7077350651404,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-07-04 07:00:00,,515.3039701043797,0.0,0.0,0.0,0.0,77.62984586099881,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,5.078278345450854,27.54519888053832,139.88218699617485,18.073662469316744,10.096332530790574,154.5911910313139,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 08:00:00,,492.73815052524594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.687097948880954,28.242774455550087,132.37665022131623,17.8861448191371,11.05001696418525,147.82144515757378,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-04 09:00:00,,1110.1656098196122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14050560961879,0.4996963895397318,0.31527619831133097,0.31523871670217046,Stable,4.990654133172055,13.452811925453565,67.13833143855115,4.02931104660368,79.90169281213548,333.04968294588366,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-07-04 10:00:00,,659.3077717839391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.132976237509341,27.536895741696533,168.883127238597,17.059562451648567,15.04545173629671,197.79233153518172,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Plain,2025-07-04 11:00:00,,692.6820051314138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.509731369658276,28.356659662918478,184.59423694642388,17.74905320173283,11.594746674406565,207.80460153942414,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 12:00:00,,831.9299996164741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,7.914128017586594,27.416303124331307,216.97613269491728,17.373448752286205,13.410089115789548,249.57899988494222,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-07-04 13:00:00,,651.6788154399034,0.0,0.0,0.0,0.0,89.91355165074114,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,6.276008500589328,29.124745900107555,182.7871528465792,18.679994763543437,6.980273475884502,195.503644631971,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-07-04 14:00:00,,514.8687831732316,0.0,0.0,0.0,0.0,81.22573113964843,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,4.695181480447962,27.94238189671118,131.19455400104272,16.96547463959213,15.609148231270186,154.46063495196947,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Desert,2025-07-04 15:00:00,,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.162376140739898,0.4385717304436895,0.28880563723218944,0.296867298904785,Stable,8.764301703745335,19.30911032888371,169.23086855324215,9.020835210727194,54.99179027839305,375.0,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-04 16:00:00,,821.0062579529153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865146827186692,0.44773291632699685,0.2847305690397954,0.17351537814991727,Stable,2.1899039979207022,7.920903183558284,17.346017548817105,1.4073740721790617,92.98589330086182,246.3018773858746,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Himalayan,2025-07-04 17:00:00,,852.7314005970004,0.0,0.0,9.513467315987505,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,8.142128053768998,29.852288928977426,243.06115915784477,18.987712649908328,5.35717314977997,255.81942017910012,-9.513467315987505,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 18:00:00,,918.0366942040894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.674658309967691,29.43346759062779,255.32527422620407,18.527944572098097,7.628398799187952,275.4110082612268,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 19:00:00,,550.3807870756706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.181464390785806,28.579138491660917,148.081788413877,17.91518890169462,10.85544991791335,165.11423612270116,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-04 20:00:00,,866.8649623618339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.380595127651958,0.44106998352832233,0.35052209414132685,0.2339859385019489,Stable,4.329411685285478,14.049765853200334,60.82722046037041,4.674351798830079,76.69986225695912,260.0594887085502,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-07-04 21:00:00,,659.4486366826494,0.0,0.0,0.0,0.0,74.08815521520302,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,4.577538999843242,19.38554997599099,88.73811104850897,8.961879901714791,55.370888636590855,197.83459100479482,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Himalayan,2025-07-04 22:00:00,,589.959560147004,0.0,0.0,7.828849597324776,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,5.62284063060945,29.856259341062408,167.87698810093863,18.949038662077573,5.680656807832163,176.9878680441012,-7.828849597324776,Normal_Operation,No action required. System healthy.
Plain,2025-07-04 23:00:00,,306.5349871548011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,2.8960638731146964,28.738369666625292,83.22815416372875,18.06156816505884,10.469330937498722,91.96049614644033,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-07-05 00:00:00,,894.4710884523378,0.0,0.0,5.182726023703571,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,8.781867591614423,27.556559188488976,241.998054073796,18.023151758105545,10.15190383651763,268.34132653570134,-5.182726023703571,Normal_Operation,No action required. System healthy.
Coastal,2025-07-05 01:00:00,,711.6222777027848,0.0,0.0,0.0,0.0,72.36321910001239,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,7.003145328036377,29.04347819628163,203.39569864021607,19.036815536544243,5.170943248978421,213.48668331083545,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-07-05 02:00:00,,695.7510441447516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.568500030982031,28.903831853290445,189.8548204238377,18.174420081173395,9.47453243115406,208.7253132434255,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-07-05 03:00:00,,911.1006017914298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39597455549231,0.4516797316663425,0.34295007164853414,0.18969530268609403,Sand_Drift,2.7557262893529715,9.219693417600386,25.406951530655927,1.8577073638262984,90.73855035531192,273.33018053742893,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-07-05 04:00:00,,914.5104649107021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.76659557153037,0.42434078095380684,0.3024924625921453,0.10702399806627788,Stable,1.6028560496630473,5.1671373920650385,8.282177428311588,0.6033205407304923,96.99216161320821,274.3531394732106,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
